cvss,exploit_available,service_criticality,exposure,mitre_impact,actual_risk_label
0.6026739028956085,0,4,1,3,1
9.344360268055143,0,5,0,1,1
3.516226872396344,0,1,0,2,0
1.0142082844921652,0,5,0,4,1
4.858717591863257,0,2,1,5,2
2.567765677205079,0,4,1,4,2
2.8487290196192285,1,2,0,4,2
3.0728996492628657,1,4,1,0,1
8.030258978326634,1,4,0,3,2
5.391612766752544,0,5,1,2,2
3.1130769915600363,0,2,0,3,1
6.103337833109183,1,2,0,0,1
7.161506742231936,0,1,1,2,1
2.7262400073353374,0,2,0,2,0
4.135491015253515,0,1,0,1,0
1.2188609333694755,0,3,0,3,1
1.8114934953468032,0,3,0,3,1
6.811178539649828,0,3,0,1,1
1.8143834769562694,0,2,1,4,1
5.251633836670601,0,2,0,0,0
7.090462617224327,0,1,0,3,1
1.0687692309474384,1,4,1,1,1
5.673122196289036,0,1,0,2,1
2.5656278370136376,0,3,0,5,1
9.629268752375799,1,1,1,1,3
4.835456467199247,0,4,1,5,2
8.059925497751582,0,2,1,4,2
5.502265421562617,0,1,1,0,1
0.43412532854819164,0,3,0,5,1
6.3315137559402235,0,3,1,4,2
9.51403342206657,1,2,0,5,3
6.016118201463312,0,1,1,2,1
8.191888594267901,0,4,0,2,1
8.842064633484078,0,2,1,2,2
2.2807977194893247,0,1,1,2,1
2.1204483990822665,0,5,1,1,1
6.1098098885099175,0,3,0,2,1
4.110284698067047,0,4,0,2,1
8.398613028667203,0,4,1,1,2
9.000231233980111,0,4,1,2,2
3.534213793027181,0,3,0,4,1
2.3687055897448204,1,1,1,4,2
7.805255152438618,0,2,1,3,2
2.748060355481361,0,1,0,4,1
8.226143185136785,0,2,1,0,1
4.237382536487628,1,4,0,0,1
6.675498992914704,0,1,0,0,0
0.9553531383466818,0,4,0,1,0
6.23859324676573,1,5,0,4,2
4.517676787372292,1,4,1,0,2
5.866084631754741,0,4,0,3,1
1.6801420774486342,0,2,1,1,1
7.368737449441821,1,5,1,3,3
8.627970775432285,1,4,1,4,3
2.1673980009077565,1,4,0,2,1
0.9571455552016173,0,5,1,3,1
0.23638586046336396,0,5,0,2,1
6.4197150044326605,0,1,0,1,0
6.070940360887808,1,2,0,3,2
5.4669741271407,0,5,0,3,1
2.3194709611597544,0,5,1,5,2
3.9090599590551465,1,3,0,1,1
5.944763351861731,0,5,1,1,1
4.967668588591694,1,2,0,0,1
9.877855202148872,0,4,0,4,2
1.3643975255673313,0,4,1,3,1
6.951445540475937,0,4,1,3,2
4.043187681042921,1,4,0,1,1
4.281996149256147,0,3,0,1,1
7.175977656581763,0,5,0,4,2
6.924361513243697,1,4,0,1,2
9.912559937021882,0,1,1,2,2
1.2839428945412523,0,4,1,2,1
1.0410964938416634,0,5,0,5,1
7.243388171287411,0,4,1,2,2
5.783869170064091,0,3,0,2,1
2.7416066655980584,0,2,0,4,1
0.794193689889866,0,2,0,3,0
0.8565824959643054,0,5,1,2,1
8.941908746641182,0,2,0,5,2
1.918673247187429,0,2,0,1,0
3.2337156211552074,0,1,0,2,0
2.26656402226988,0,5,0,5,2
3.5499630583193733,0,5,1,4,2
0.6942384274609337,0,2,0,1,0
5.190597909082704,0,2,0,5,1
0.676125635922149,1,2,1,2,1
8.003565078223616,0,3,1,3,2
2.3371208191043302,1,4,1,1,2
5.400119146045106,1,3,0,1,1
8.800790875614583,0,5,0,3,2
6.5087736904719415,0,1,0,1,0
5.329577865513353,0,4,0,2,1
3.243337531153756,1,1,1,1,1
3.330019130581979,0,5,0,2,1
6.694869551981901,0,5,0,3,2
9.941393612211675,0,1,0,0,1
6.618391898493786,1,1,0,3,2
5.577834173700249,1,1,1,2,2
7.306505102392461,0,5,0,4,2
4.652056122837181,0,2,0,3,1
0.6014234260078521,0,1,0,4,0
5.6229681587790985,0,4,0,4,2
9.576252845053801,1,5,0,2,3
1.7530294235765964,0,3,1,2,1
6.900048908206657,0,3,0,0,1
2.0093368865905648,0,4,1,5,2
5.3582768447308124,1,2,1,1,2
0.9667644964671962,1,1,1,3,1
4.503709362581851,0,5,1,2,2
7.561633288952461,1,1,0,3,2
3.4757152423898208,0,5,0,5,2
6.64911724487218,0,3,0,5,2
7.954499607897292,0,1,1,4,2
9.271778194794527,0,4,1,1,2
2.3464208185545354,0,2,1,0,0
3.993159158093081,1,4,0,3,2
1.5241601333041743,0,2,1,1,1
9.924835021583752,0,1,0,0,1
9.270009679242953,0,1,0,3,1
5.399571302805596,0,2,0,1,1
8.420332943764212,1,3,0,2,2
5.209579772720422,0,5,0,3,1
6.2358568800275975,0,4,0,1,1
0.8912443211601662,1,4,0,5,2
7.552704204968079,0,4,1,0,1
1.2771348363523483,0,1,1,1,0
8.260676302525283,0,4,1,2,2
7.820280876703859,0,5,0,3,2
7.087446977429765,1,5,1,3,3
0.36160380524762115,1,2,1,3,1
3.031283559453286,0,1,0,2,0
2.631125699108429,1,5,0,0,1
3.6013640747151907,0,3,0,3,1
0.8764274676383854,0,1,0,0,0
9.369578230310628,0,1,1,1,1
5.538022407123763,0,5,1,5,2
3.0552431065802352,0,3,0,5,1
3.969815170742834,0,2,1,0,1
4.472025405048356,1,5,1,0,2
6.005943333606173,0,3,1,5,2
5.156794276964978,0,1,0,3,1
9.193919732144174,0,3,1,4,2
4.969634829058302,0,1,0,4,1
9.921580148233126,0,5,0,2,2
8.514249577450958,0,5,0,5,2
2.085105143573358,1,4,0,5,2
9.305952146439163,0,4,1,2,2
1.163663978854761,0,4,0,4,1
8.174497084911916,0,5,0,1,1
3.806232934765801,0,2,0,3,1
8.779743204450694,0,5,1,3,2
8.680566901074503,1,3,0,1,2
8.059254001176212,0,5,1,1,2
7.900304363070614,0,5,0,4,2
3.046791390980408,0,1,0,2,0
0.8091928305125218,0,1,0,1,0
4.029801787651614,0,1,0,2,0
1.7352451498650867,1,5,0,0,1
6.9495108890246176,0,2,0,3,1
3.4609972653778556,1,3,1,4,2
9.756102008599148,0,3,1,3,2
6.40972077345332,1,2,0,4,2
8.224805636343609,0,2,0,0,1
1.3252467274184843,0,3,1,3,1
8.620144822726225,0,4,0,0,1
9.227571905133944,1,1,0,4,3
4.870619188189359,0,1,1,1,1
6.062529377509774,0,3,1,3,2
7.648098009029955,0,2,0,0,1
1.7483862726041255,1,4,0,5,2
5.0256607646344245,0,3,0,3,1
3.986630277723131,1,1,1,3,2
1.4637399216224911,0,5,0,3,1
3.6753442229153146,0,2,0,2,1
0.6817230938549357,0,5,0,0,0
0.25811906949486985,1,3,0,0,0
1.3516628915482276,0,1,1,3,1
9.631151115891738,1,4,1,1,3
5.49529535895017,0,5,1,3,2
9.6582216115322,0,4,0,2,2
4.32497878330132,0,1,0,4,1
3.1181613308525957,0,5,0,2,1
5.061418628402441,1,4,0,1,1
4.3951168863291015,1,4,1,3,2
1.0566468426174391,1,5,0,0,1
6.408263146902062,1,1,0,5,2
2.160381825095996,0,4,0,3,1
6.195879548978295,0,3,1,1,1
6.502010923981533,1,5,0,0,1
1.520248531286481,0,2,0,2,0
0.6134962711066816,1,2,0,4,1
7.807615860684399,1,1,1,4,3
4.5980042376932015,0,3,0,3,1
0.5816379550547579,1,4,1,2,2
9.948663171697671,0,2,1,5,2
0.5778056099636664,0,1,0,5,1
6.950352288585532,0,3,1,1,1
9.836789252634135,0,3,0,4,2
2.391801042159256,0,1,1,2,1
1.4224936868719618,0,1,0,3,0
1.213849394224289,1,4,0,0,1
3.0327514756759557,1,1,0,3,1
1.010458110106467,0,4,0,3,1
6.9216134169413195,0,4,1,2,2
0.6229179813006269,1,5,0,4,2
5.094221281497897,0,3,1,2,1
9.966968538529768,0,3,0,0,1
8.139702695060189,0,3,1,2,2
6.152194382310109,0,5,0,1,1
3.062536207866117,0,4,0,3,1
6.238958362916385,1,4,0,4,2
5.270414639116517,0,1,1,5,2
4.260833838903714,0,5,0,0,1
1.3071037674019947,0,1,0,5,1
8.866042152404667,0,5,0,3,2
4.497846488213225,0,1,1,2,1
1.9462251182076507,1,2,0,5,2
3.677593508772896,1,3,0,1,1
4.1412975252892705,0,3,0,2,1
8.275378955668742,1,4,1,3,3
7.336143805614021,1,2,1,5,3
7.693048936413398,1,3,0,0,1
0.11031264428647214,0,4,0,5,1
4.161539981797615,0,2,0,5,1
4.813441516353237,0,3,0,4,1
0.19192276823056686,0,1,0,5,1
2.598132087450342,0,5,1,3,2
7.60289823122135,0,2,0,0,1
1.3710970572899905,1,4,1,3,2
5.353101314525917,1,2,0,1,1
2.152018720172375,1,4,1,2,2
0.12120774643893273,0,2,0,5,1
2.412014575995415,0,4,0,4,1
9.758737549100537,0,3,0,0,1
8.015371118829895,0,1,0,4,1
9.595766443210334,0,3,0,4,2
4.878540439263625,0,1,1,4,1
1.097361986775035,0,3,1,5,2
5.47959488973693,1,3,0,0,1
4.543773345599609,0,2,0,0,0
8.44357082739616,1,5,0,4,3
0.9808258078424459,0,4,0,2,1
4.882411370217782,0,4,0,5,2
1.5004866469398426,0,4,1,5,2
3.2467592689005995,0,1,1,3,1
7.373570773877996,0,4,1,5,3
4.7601812936876655,0,4,0,4,1
3.7588828514576935,0,2,1,1,1
3.944762785700353,0,3,1,4,2
4.594467684059866,0,4,0,0,0
7.850165438370569,1,5,0,5,3
8.920846889402345,0,4,1,5,3
9.553346865039282,1,1,0,3,3
7.869033862552951,0,1,0,1,1
3.1540689574801273,1,1,0,5,2
6.881347060865421,1,4,0,3,2
4.376031240553919,0,2,0,3,1
2.5467062204605115,0,5,1,1,1
8.408715794259226,1,4,1,4,3
0.38426348962324997,0,2,1,4,1
9.017619921354235,0,2,0,4,2
4.614774646247342,0,4,1,2,1
6.3720147680828045,1,4,0,4,2
6.593539222057827,1,2,0,1,1
8.951177407065364,0,2,0,2,1
6.366696821672074,0,2,0,4,1
6.139335847600618,0,4,0,2,1
0.6665204056068996,0,2,0,1,0
5.18408021945204,1,1,0,4,2
1.5016900081704165,0,4,0,0,0
7.374337687214856,0,1,1,5,2
5.122219208126745,0,3,0,1,1
6.802277792083533,1,4,1,3,3
0.41672900602384266,0,3,0,3,1
0.8479201604580322,0,2,0,1,0
7.163233880626823,0,2,1,3,2
0.7208433599867337,0,5,0,1,0
0.712567277652586,0,2,0,0,0
0.1210847523488745,0,3,1,1,1
9.5650139829948,0,2,0,4,2
7.37508359459007,1,4,1,4,3
3.5325140850206416,1,2,0,2,1
2.9653558128765525,1,5,0,3,2
3.4970322974584955,0,2,0,5,1
7.746535311811819,1,3,0,3,2
6.613706110704144,0,3,1,1,1
1.8519556786746794,0,2,1,5,1
1.7410933533408435,0,3,0,5,1
0.9839564971339732,0,3,0,3,1
6.603027197013382,0,5,1,5,3
7.643726622217359,0,4,0,5,2
2.6504642832500402,0,5,0,4,1
0.20944961030912812,0,1,0,0,0
0.8217166747642735,0,5,0,1,0
9.678600348450304,0,2,1,3,2
2.9544477747742026,0,4,1,4,2
7.692231478381336,1,2,0,2,2
6.2466356885426375,1,1,0,5,2
3.8193963965289592,0,4,0,5,2
2.0568726219555513,0,3,0,3,1
1.2138641815940643,0,5,0,0,0
6.150129680388666,1,2,1,0,1
7.74633780637788,0,1,0,3,1
6.439042535411307,0,3,0,3,1
5.303021332491583,0,5,0,4,2
0.41951223431636264,0,3,0,3,1
9.684887775943839,0,5,0,2,2
7.987141916545745,1,4,1,4,3
2.928220367009647,0,3,0,5,1
9.799703293588507,0,3,1,5,3
6.018815896363221,1,3,0,5,2
5.824226582072464,1,4,0,5,3
7.4807317942953215,0,1,0,1,1
8.117697880901375,0,5,0,2,1
6.564786073315027,0,3,0,4,1
1.2809574636620003,1,4,0,4,2
3.382675059944984,0,1,1,5,1
9.280836403260498,1,5,1,0,3
2.2461561184385195,0,4,0,4,1
3.7216702383751334,0,5,0,2,1
4.32076882944196,0,3,0,3,1
4.394049896944522,0,1,0,2,0
6.129395824945255,0,4,0,5,2
9.430758377447075,0,1,1,5,2
2.40692711832505,0,3,0,1,0
1.2150137630091806,1,1,0,4,1
1.9747048985993731,0,1,0,4,1
8.869249002092696,1,2,0,4,2
6.458108126552061,0,1,1,5,2
2.859067892391601,0,5,0,4,1
8.159469389686173,0,4,0,0,1
8.61369996363436,0,2,1,0,1
8.465143386902781,1,4,0,3,2
9.189265336395545,0,4,1,4,2
2.522410201733616,0,3,0,1,0
7.550419287462783,0,3,0,3,1
4.6053949727414,0,2,1,5,2
8.419985528900614,0,3,0,4,2
7.284906771616132,1,3,0,0,1
7.764474464997246,1,3,0,1,2
6.561618376810715,0,4,0,3,1
1.7742876946970687,0,2,1,1,1
5.450269188969383,0,4,1,4,2
9.846697395245082,0,5,1,2,2
9.373880664971189,0,4,1,1,2
0.4317373579701167,0,5,0,1,0
1.6481481572943713,0,1,0,5,1
1.317287734545619,0,1,0,0,0
7.259799099852955,0,5,0,4,2
8.17785329856945,0,5,0,1,1
2.1351136631067194,0,4,1,4,2
5.05852692951829,0,5,0,0,1
8.407030280112,1,2,0,5,2
7.328015447662506,0,1,0,4,1
5.422372054918483,0,1,1,0,1
5.903476904587729,0,5,1,0,1
5.0836054691628,1,3,1,3,2
2.9754845131882055,0,3,0,5,1
5.650219928590161,0,5,1,5,2
6.888853020500907,0,2,0,4,1
8.733229158608077,1,3,1,2,2
6.362913539792481,1,5,0,3,2
7.61121537043158,0,2,0,5,2
1.60071634954573,1,2,0,0,0
4.6155747441978985,1,4,1,5,3
0.09331619827093296,1,2,0,2,1
2.46678864521623,0,3,1,1,1
7.264617151130048,0,3,0,1,1
9.918099513493635,0,5,0,5,2
0.9917809958721591,1,5,0,5,2
4.0149431586128825,0,2,0,3,1
8.000709686991595,0,1,0,5,2
2.0403563462889887,0,4,0,2,1
5.550849493022863,1,1,1,5,2
7.330712960296748,1,2,0,4,2
6.159854502601791,0,2,1,2,1
1.8802473461541613,1,1,0,3,1
3.553845686857394,0,4,1,4,2
7.837917844853973,1,1,0,4,2
5.542265141320167,0,5,0,1,1
0.052296135429127366,0,3,0,2,0
7.6099076002809385,1,5,0,4,3
0.3531135494023907,0,3,1,3,1
7.457337827312322,1,2,0,1,1
2.024805601652374,0,4,0,4,1
9.580734801193802,0,1,1,2,2
3.679407513020845,0,4,0,1,1
3.269316163380791,0,1,1,2,1
1.4888805033244468,0,5,0,2,1
3.0560421549021486,0,5,1,2,1
8.766507618282006,0,1,0,1,1
9.963343376272473,0,4,0,4,2
3.683095305068483,1,1,0,5,2
4.486106309545425,1,2,1,0,1
7.220709382027371,0,5,0,4,2
8.861957804650745,1,2,0,1,2
5.930443341867841,0,5,1,0,1
3.9152569817782936,0,5,1,0,1
4.126218408486237,1,3,1,0,1
6.956181464968068,1,2,1,5,3
0.032182636042786816,0,2,0,3,0
6.195893374598407,1,3,0,1,1
3.554930104413574,0,4,1,5,2
7.941973312770843,1,2,1,5,3
0.9299063982313216,0,1,0,3,0
5.882022669483905,0,3,0,0,0
4.809728898861238,0,2,1,3,1
6.423255259052274,0,4,0,3,1
0.6485359448296835,0,2,0,5,1
5.799837874281312,1,5,0,1,2
5.614845879595237,0,1,0,2,1
5.606600944161709,0,3,1,3,2
6.034876665964548,0,5,0,3,1
6.764679372263622,0,4,1,0,1
8.049889996807698,0,5,0,0,1
2.6982072012821434,0,5,0,5,2
8.250494101800621,0,4,1,0,1
4.982556822634536,0,5,0,4,2
0.7705827913433116,0,3,0,3,1
0.585509292439792,1,2,0,0,0
3.3423831869606078,1,5,0,1,1
7.8489697711146755,0,3,0,4,2
7.076809347409157,0,2,1,5,2
7.886149646724064,0,2,1,2,1
5.172690564416094,0,5,1,3,2
4.401989979554905,0,3,0,3,1
1.4745252670628395,0,5,0,1,1
3.2819275360931153,0,4,0,2,1
4.340193661738753,0,2,0,2,1
0.8860042967961723,0,5,0,5,1
2.2061195271121123,1,2,0,5,2
5.982252940637388,1,3,1,4,3
7.356631142391898,0,1,0,3,1
9.983475113929497,0,5,0,0,1
9.331133313435577,1,5,1,5,3
6.425651995351915,1,2,0,1,1
4.21248053294072,0,3,1,1,1
6.361773647082327,0,4,1,1,1
7.85651618080232,0,3,1,5,2
1.1833619092338732,0,5,0,5,1
4.099048896962882,0,4,1,1,1
8.398022856356173,0,3,0,5,2
3.83832951933044,0,1,1,0,0
5.718722712271865,0,2,0,0,0
5.877693608621982,1,3,0,4,2
1.8447625313363936,0,3,0,3,1
3.622354416522884,0,1,0,0,0
3.3451128874193214,0,5,1,4,2
0.26196708532064794,0,2,1,2,1
0.24191763891355245,1,3,1,3,2
8.316970436757735,0,4,0,0,1
2.7307080997281243,0,3,1,2,1
5.180787662388155,1,2,0,4,2
2.9872557358877305,0,3,1,0,1
9.406792451153406,1,1,1,0,3
2.5929675886577375,0,3,0,5,1
4.296568127389351,0,3,1,2,1
8.727302504846019,0,4,0,0,1
8.419335667918087,0,1,0,1,1
1.8610141784627732,1,1,0,5,1
8.026433097957105,1,3,0,5,3
4.581868867378926,0,4,1,0,1
4.829688720853552,0,3,0,5,1
1.3347997241594378,1,3,0,3,1
0.8060151375712465,1,2,0,2,1
7.279393069737652,0,2,1,3,2
4.964611523552998,0,4,1,4,2
4.3685070261517955,0,5,1,3,2
7.295082286523967,1,2,1,1,2
7.6551289899110975,0,5,0,5,2
1.5890816766935356,0,1,0,5,1
6.102251494776413,1,2,0,1,1
1.3535408227768553,0,2,0,5,1
7.513750860290457,0,4,1,3,2
6.569551562671395,0,5,0,4,2
9.56614621083458,0,2,1,0,1
0.6895801635642118,0,2,0,1,0
0.5705472115125432,0,4,0,3,1
2.8218707469320012,0,4,0,3,1
