cvss,asset_importance,service_type,risk_level
2.3754332492387764,10,DNS,HIGH
9.713950940416396,4,SMB,CRITICAL
1.8097695270948977,3,DBMS,MEDIUM
8.543850933695792,5,DNS,HIGH
4.922778564480348,7,DNS,HIGH
2.4723107440317706,8,RDP,HIGH
8.707499012725114,2,WEB,MEDIUM
4.453052550026655,7,SMB,HIGH
5.148173539296902,1,WEB,LOW
3.5923336939976567,7,FTP,MEDIUM
5.9295085143492745,8,SMB,CRITICAL
1.6352387258502277,2,SMB,LOW
3.910815366517607,9,RDP,HIGH
9.694123223352875,1,SSH,MEDIUM
2.5813343270112754,6,DBMS,HIGH
6.567366645412922,1,DBMS,HIGH
3.251900642246949,3,DBMS,MEDIUM
7.734731256866007,6,IOT,HIGH
1.3087366071834983,3,FTP,LOW
9.698210450785448,8,DNS,CRITICAL
4.5378954138363925,5,SSH,MEDIUM
2.3605046334646396,2,WEB,LOW
0.7349674733001266,4,DBMS,MEDIUM
1.6975790508754074,9,IOT,MEDIUM
5.197739485560176,4,WEB,MEDIUM
3.3700317643128628,10,SSH,HIGH
8.288833658826094,10,FTP,CRITICAL
4.308875236618059,8,SSH,HIGH
2.487142725876299,5,RDP,MEDIUM
6.171449866040301,10,DNS,CRITICAL
7.067772168854458,1,DBMS,HIGH
1.6704190790094986,7,FTP,MEDIUM
1.6761921628831766,3,RDP,MEDIUM
0.3667142693354297,10,DBMS,HIGH
7.364020150656405,8,SSH,HIGH
6.638045276218051,3,SSH,MEDIUM
4.746308757498139,1,IOT,MEDIUM
8.441704489691972,5,SMB,CRITICAL
8.056701529500533,2,SMB,HIGH
5.853543643967521,4,SSH,MEDIUM
8.682712805132587,1,SSH,MEDIUM
2.0584121003676827,9,WEB,MEDIUM
1.1191961939772788,6,IOT,MEDIUM
2.697496115169896,8,DNS,MEDIUM
0.5708685608931485,4,WEB,LOW
5.31169528001032,9,DNS,HIGH
9.366056922949614,2,RDP,HIGH
0.39343540668509647,9,SMB,HIGH
1.221099140100268,5,SMB,MEDIUM
4.521990282834353,6,IOT,MEDIUM
9.33875017527905,3,SSH,HIGH
3.161561049767505,4,SSH,LOW
5.072348086883924,6,RDP,HIGH
0.41572859050392097,7,FTP,LOW
1.4834320096208886,1,FTP,NONE
9.86630122958847,7,IOT,CRITICAL
9.651186964360456,1,FTP,MEDIUM
0.04939980934409616,5,SMB,MEDIUM
9.51811785423239,6,WEB,HIGH
6.391199378155004,2,FTP,MEDIUM
8.679182945200221,10,DBMS,CRITICAL
4.547398556338591,9,IOT,HIGH
5.155960285792503,10,RDP,CRITICAL
4.888465802569202,6,FTP,MEDIUM
6.668642575461043,7,DBMS,CRITICAL
1.396512547563129,10,FTP,MEDIUM
0.2997358987267795,8,WEB,MEDIUM
3.079299415911909,10,WEB,HIGH
7.0468076273664675,1,FTP,MEDIUM
2.0185345212294834,8,IOT,MEDIUM
6.734324333249173,4,IOT,HIGH
9.699120461072704,10,DBMS,CRITICAL
0.9390071578941839,8,RDP,HIGH
6.726021182251262,6,DBMS,CRITICAL
4.437502193045711,9,RDP,CRITICAL
8.681422543775053,4,FTP,HIGH
1.771497894473859,2,RDP,MEDIUM
6.926259522261645,2,SSH,MEDIUM
8.381152896481103,5,SMB,CRITICAL
9.446142194740233,10,DNS,CRITICAL
6.832480282896459,9,SMB,CRITICAL
4.971747640084273,3,WEB,MEDIUM
6.178472402012138,8,SSH,HIGH
8.689049844787181,4,SMB,CRITICAL
5.706097466388297,6,FTP,MEDIUM
0.3038705969683686,10,RDP,HIGH
9.309486955069778,6,RDP,CRITICAL
6.895267510315612,3,DBMS,HIGH
6.765133857772465,5,DBMS,HIGH
2.1567515239771717,3,IOT,LOW
6.5888547023265716,1,RDP,HIGH
3.938644056541585,7,IOT,HIGH
6.512329770414921,4,FTP,MEDIUM
1.0659303030799072,7,RDP,MEDIUM
6.5784530460303605,3,DBMS,HIGH
9.994137257706665,5,SMB,CRITICAL
0.4821203886055603,5,IOT,LOW
9.771741842213173,2,IOT,HIGH
4.069079607228706,10,WEB,HIGH
8.707534503372592,2,DBMS,HIGH
7.823854840582735,4,FTP,HIGH
5.6701626098666775,4,IOT,MEDIUM
7.384492092513265,4,SMB,HIGH
8.78515561301348,6,SMB,CRITICAL
4.0414032165103295,2,SMB,MEDIUM
3.270331615632387,6,SSH,MEDIUM
6.675933855635847,7,SSH,HIGH
8.078459419412585,10,DNS,CRITICAL
7.622851347766158,3,SMB,HIGH
7.978136488586345,8,IOT,CRITICAL
4.35583314812933,2,FTP,LOW
8.178342161750216,8,RDP,CRITICAL
1.2020905537060844,5,FTP,LOW
5.444890979608496,2,SSH,MEDIUM
0.057586604981215705,7,DBMS,MEDIUM
3.2458582990027027,2,IOT,LOW
3.664615348713979,6,DNS,MEDIUM
3.961726916092554,10,SSH,HIGH
6.954672066898622,3,RDP,HIGH
3.885581012703457,9,WEB,HIGH
4.486936226225307,3,DNS,MEDIUM
2.375441308743275,3,SSH,LOW
3.732517916293401,5,FTP,MEDIUM
2.2726962726315145,7,DNS,MEDIUM
0.7319592376844364,8,IOT,MEDIUM
6.034485933813779,7,FTP,HIGH
6.682127985550163,9,SMB,CRITICAL
6.194903460096145,5,SMB,HIGH
4.6349404380057235,10,SMB,CRITICAL
3.797857801792298,3,DNS,MEDIUM
8.633336495718252,6,WEB,HIGH
5.190817851362181,5,RDP,HIGH
4.79181877629731,4,IOT,MEDIUM
0.2564206580643569,2,DNS,NONE
3.4124782762615635,7,DBMS,HIGH
3.8019561878585706,5,IOT,MEDIUM
3.988227808969005,4,FTP,MEDIUM
5.801723692273323,8,FTP,HIGH
5.336025467268785,9,DNS,HIGH
6.079050927934446,9,DNS,HIGH
7.6488326154212825,3,RDP,HIGH
8.129857387160936,3,WEB,MEDIUM
7.181230762264944,5,DNS,HIGH
9.555236959549347,5,SMB,CRITICAL
0.1823258267636163,10,RDP,HIGH
1.957779856835461,2,DBMS,MEDIUM
0.0756287497814212,1,SMB,LOW
6.47474714154603,8,DBMS,CRITICAL
8.98030548949987,3,SSH,HIGH
2.4348229657629927,1,DBMS,LOW
9.270345447963066,1,SMB,HIGH
0.6026739028956085,2,SSH,NONE
9.344360268055143,6,SMB,CRITICAL
3.516226872396344,6,FTP,MEDIUM
1.0142082844921652,3,SMB,MEDIUM
4.858717591863257,4,SSH,MEDIUM
2.567765677205079,2,DBMS,MEDIUM
2.8487290196192285,2,FTP,LOW
3.0728996492628657,7,WEB,MEDIUM
8.030258978326634,1,WEB,MEDIUM
5.391612766752544,7,IOT,HIGH
3.1130769915600363,1,WEB,LOW
6.103337833109183,6,WEB,HIGH
7.161506742231936,3,RDP,HIGH
2.7262400073353374,8,WEB,MEDIUM
4.135491015253515,6,SSH,MEDIUM
1.2188609333694755,2,DNS,LOW
1.8114934953468032,8,WEB,MEDIUM
6.811178539649828,5,SMB,HIGH
1.8143834769562694,8,DNS,MEDIUM
5.251633836670601,8,WEB,HIGH
7.090462617224327,6,DNS,HIGH
1.0687692309474384,2,DBMS,LOW
5.673122196289036,8,SSH,HIGH
2.5656278370136376,6,SSH,MEDIUM
9.629268752375799,6,IOT,CRITICAL
4.835456467199247,8,DNS,HIGH
8.059925497751582,1,IOT,MEDIUM
5.502265421562617,2,FTP,MEDIUM
0.43412532854819164,9,RDP,HIGH
6.3315137559402235,8,SMB,CRITICAL
9.51403342206657,7,DNS,CRITICAL
6.016118201463312,7,SSH,HIGH
8.191888594267901,5,IOT,HIGH
8.842064633484078,2,DBMS,HIGH
2.2807977194893247,6,WEB,MEDIUM
2.1204483990822665,10,SSH,MEDIUM
6.1098098885099175,3,DBMS,HIGH
4.110284698067047,4,WEB,MEDIUM
8.398613028667203,10,RDP,CRITICAL
9.000231233980111,2,SSH,MEDIUM
3.534213793027181,2,IOT,LOW
2.3687055897448204,8,SSH,MEDIUM
7.805255152438618,8,DNS,CRITICAL
2.748060355481361,10,DNS,HIGH
8.226143185136785,6,DBMS,CRITICAL
4.237382536487628,5,IOT,MEDIUM
6.675498992914704,8,FTP,HIGH
0.9553531383466818,4,DNS,LOW
6.23859324676573,4,SMB,HIGH
4.517676787372292,5,RDP,HIGH
5.866084631754741,1,SMB,MEDIUM
1.6801420774486342,1,SSH,NONE
7.368737449441821,2,SMB,HIGH
8.627970775432285,8,WEB,CRITICAL
2.1673980009077565,7,RDP,HIGH
0.9571455552016173,10,SMB,HIGH
0.23638586046336396,9,WEB,MEDIUM
6.4197150044326605,5,DBMS,HIGH
6.070940360887808,2,SMB,HIGH
5.4669741271407,7,RDP,HIGH
2.3194709611597544,8,WEB,MEDIUM
3.9090599590551465,7,SMB,HIGH
5.944763351861731,7,DBMS,CRITICAL
4.967668588591694,5,SMB,HIGH
9.877855202148872,2,WEB,HIGH
1.3643975255673313,6,SMB,MEDIUM
6.951445540475937,4,RDP,HIGH
4.043187681042921,10,SSH,HIGH
4.281996149256147,2,IOT,MEDIUM
7.175977656581763,9,IOT,CRITICAL
6.924361513243697,7,WEB,HIGH
9.912559937021882,6,WEB,CRITICAL
1.2839428945412523,5,WEB,LOW
1.0410964938416634,3,WEB,LOW
7.243388171287411,10,SMB,CRITICAL
5.783869170064091,10,RDP,CRITICAL
2.7416066655980584,4,IOT,MEDIUM
0.794193689889866,3,DBMS,LOW
0.8565824959643054,8,IOT,MEDIUM
8.941908746641182,3,RDP,CRITICAL
1.918673247187429,7,WEB,MEDIUM
3.2337156211552074,7,FTP,MEDIUM
2.26656402226988,7,SMB,HIGH
3.5499630583193733,7,FTP,MEDIUM
0.6942384274609337,2,SMB,LOW
5.190597909082704,10,WEB,HIGH
0.676125635922149,3,SMB,LOW
8.003565078223616,10,WEB,CRITICAL
2.3371208191043302,9,RDP,HIGH
5.400119146045106,3,DNS,MEDIUM
8.800790875614583,2,SSH,MEDIUM
6.5087736904719415,9,SMB,CRITICAL
5.329577865513353,10,WEB,HIGH
3.243337531153756,9,FTP,MEDIUM
3.330019130581979,4,WEB,LOW
6.694869551981901,9,FTP,HIGH
9.941393612211675,3,IOT,HIGH
6.618391898493786,7,SMB,CRITICAL
5.577834173700249,7,DBMS,HIGH
7.306505102392461,8,FTP,HIGH
4.652056122837181,10,WEB,HIGH
0.6014234260078521,4,SMB,MEDIUM
5.6229681587790985,3,WEB,MEDIUM
9.576252845053801,3,DBMS,CRITICAL
1.7530294235765964,5,SSH,LOW
6.900048908206657,1,DNS,MEDIUM
2.0093368865905648,10,DNS,HIGH
5.3582768447308124,3,DBMS,HIGH
0.9667644964671962,6,RDP,MEDIUM
4.503709362581851,3,SMB,MEDIUM
7.561633288952461,5,DBMS,CRITICAL
3.4757152423898208,9,SSH,HIGH
6.64911724487218,2,WEB,MEDIUM
7.954499607897292,2,SMB,HIGH
9.271778194794527,6,IOT,CRITICAL
2.3464208185545354,6,FTP,MEDIUM
3.993159158093081,8,DBMS,HIGH
1.5241601333041743,2,IOT,LOW
9.924835021583752,9,IOT,CRITICAL
9.270009679242953,2,SSH,HIGH
5.399571302805596,1,IOT,MEDIUM
8.420332943764212,10,DBMS,CRITICAL
5.209579772720422,2,RDP,MEDIUM
6.2358568800275975,7,DNS,HIGH
0.8912443211601662,8,DNS,MEDIUM
7.552704204968079,5,SMB,CRITICAL
1.2771348363523483,6,WEB,LOW
8.260676302525283,1,SSH,MEDIUM
7.820280876703859,6,DBMS,CRITICAL
7.087446977429765,8,SMB,CRITICAL
0.36160380524762115,3,DBMS,LOW
3.031283559453286,1,SMB,MEDIUM
2.631125699108429,4,DNS,MEDIUM
3.6013640747151907,1,IOT,LOW
0.8764274676383854,8,RDP,MEDIUM
9.369578230310628,5,DBMS,CRITICAL
5.538022407123763,1,RDP,MEDIUM
3.0552431065802352,8,FTP,MEDIUM
3.969815170742834,9,FTP,HIGH
4.472025405048356,10,IOT,HIGH
6.005943333606173,2,DNS,MEDIUM
5.156794276964978,9,SSH,HIGH
9.193919732144174,8,RDP,CRITICAL
4.969634829058302,7,SMB,HIGH
9.921580148233126,3,SSH,HIGH
8.514249577450958,2,DBMS,HIGH
2.085105143573358,7,DBMS,HIGH
9.305952146439163,5,SMB,CRITICAL
1.163663978854761,6,WEB,LOW
8.174497084911916,4,IOT,HIGH
3.806232934765801,2,WEB,LOW
8.779743204450694,9,IOT,CRITICAL
8.680566901074503,3,DBMS,HIGH
8.059254001176212,7,IOT,CRITICAL
7.900304363070614,8,DNS,CRITICAL
3.046791390980408,2,DNS,LOW
0.8091928305125218,6,SMB,MEDIUM
4.029801787651614,8,WEB,MEDIUM
1.7352451498650867,7,RDP,HIGH
6.9495108890246176,3,DBMS,HIGH
3.4609972653778556,1,FTP,LOW
9.756102008599148,6,RDP,CRITICAL
6.40972077345332,8,SMB,CRITICAL
8.224805636343609,6,FTP,HIGH
1.3252467274184843,5,RDP,MEDIUM
8.620144822726225,8,WEB,CRITICAL
9.227571905133944,2,IOT,HIGH
4.870619188189359,1,DNS,MEDIUM
6.062529377509774,1,WEB,MEDIUM
7.648098009029955,4,FTP,HIGH
1.7483862726041255,6,IOT,MEDIUM
5.0256607646344245,9,IOT,HIGH
3.986630277723131,1,IOT,LOW
1.4637399216224911,1,SSH,NONE
3.6753442229153146,5,DNS,MEDIUM
0.6817230938549357,10,DBMS,HIGH
0.25811906949486985,5,FTP,LOW
1.3516628915482276,5,SMB,MEDIUM
9.631151115891738,10,DBMS,CRITICAL
5.49529535895017,6,RDP,HIGH
9.6582216115322,8,DNS,CRITICAL
4.32497878330132,3,SMB,MEDIUM
3.1181613308525957,9,SMB,HIGH
5.061418628402441,1,WEB,LOW
4.3951168863291015,4,RDP,HIGH
1.0566468426174391,9,WEB,MEDIUM
6.408263146902062,8,WEB,HIGH
2.160381825095996,10,IOT,HIGH
6.195879548978295,9,DNS,CRITICAL
6.502010923981533,1,SSH,MEDIUM
1.520248531286481,9,WEB,MEDIUM
0.6134962711066816,3,DBMS,LOW
7.807615860684399,10,SMB,CRITICAL
4.5980042376932015,9,DNS,HIGH
0.5816379550547579,1,WEB,NONE
9.948663171697671,1,FTP,HIGH
0.5778056099636664,9,DBMS,HIGH
6.950352288585532,6,RDP,CRITICAL
9.836789252634135,4,SMB,CRITICAL
2.391801042159256,7,DNS,MEDIUM
1.4224936868719618,5,FTP,LOW
1.213849394224289,10,DNS,MEDIUM
3.0327514756759557,7,DNS,MEDIUM
1.010458110106467,8,FTP,MEDIUM
6.9216134169413195,8,RDP,CRITICAL
0.6229179813006269,1,FTP,NONE
5.094221281497897,8,DBMS,CRITICAL
9.966968538529768,6,IOT,CRITICAL
8.139702695060189,4,DNS,HIGH
6.152194382310109,8,RDP,CRITICAL
3.062536207866117,3,DNS,MEDIUM
6.238958362916385,4,FTP,MEDIUM
5.270414639116517,6,RDP,HIGH
4.260833838903714,7,RDP,HIGH
1.3071037674019947,4,WEB,LOW
8.866042152404667,4,WEB,HIGH
4.497846488213225,7,IOT,HIGH
1.9462251182076507,6,WEB,MEDIUM
3.677593508772896,8,FTP,MEDIUM
4.1412975252892705,1,SMB,MEDIUM
8.275378955668742,10,DBMS,CRITICAL
7.336143805614021,7,FTP,HIGH
7.693048936413398,7,DNS,HIGH
0.11031264428647214,7,WEB,LOW
4.161539981797615,7,RDP,HIGH
4.813441516353237,10,FTP,HIGH
0.19192276823056686,10,RDP,HIGH
2.598132087450342,8,IOT,MEDIUM
7.60289823122135,9,DNS,CRITICAL
1.3710970572899905,9,RDP,HIGH
5.353101314525917,2,RDP,MEDIUM
2.152018720172375,7,IOT,MEDIUM
0.12120774643893273,7,SSH,LOW
2.412014575995415,4,SMB,MEDIUM
9.758737549100537,9,DBMS,CRITICAL
8.015371118829895,8,DBMS,CRITICAL
9.595766443210334,1,WEB,MEDIUM
4.878540439263625,2,SSH,LOW
1.097361986775035,2,FTP,NONE
5.47959488973693,8,IOT,HIGH
4.543773345599609,1,FTP,LOW
8.44357082739616,4,DBMS,CRITICAL
0.9808258078424459,10,SMB,HIGH
4.882411370217782,5,RDP,HIGH
1.5004866469398426,9,DNS,MEDIUM
3.2467592689005995,7,WEB,MEDIUM
7.373570773877996,8,SMB,CRITICAL
4.7601812936876655,9,DBMS,CRITICAL
3.7588828514576935,7,SSH,MEDIUM
3.944762785700353,5,WEB,MEDIUM
4.594467684059866,5,IOT,MEDIUM
7.850165438370569,10,DBMS,CRITICAL
8.920846889402345,6,FTP,HIGH
9.553346865039282,5,WEB,HIGH
7.869033862552951,9,IOT,CRITICAL
3.1540689574801273,3,DBMS,MEDIUM
6.881347060865421,3,FTP,MEDIUM
4.376031240553919,7,DNS,HIGH
2.5467062204605115,7,FTP,MEDIUM
8.408715794259226,6,RDP,CRITICAL
0.38426348962324997,3,IOT,LOW
9.017619921354235,7,IOT,CRITICAL
4.614774646247342,5,SSH,MEDIUM
6.3720147680828045,7,IOT,HIGH
6.593539222057827,2,RDP,HIGH
8.951177407065364,6,DBMS,CRITICAL
6.366696821672074,8,DNS,HIGH
6.139335847600618,1,SMB,MEDIUM
0.6665204056068996,4,DNS,LOW
5.18408021945204,1,DNS,MEDIUM
1.5016900081704165,1,IOT,LOW
7.374337687214856,10,DNS,CRITICAL
5.122219208126745,8,IOT,HIGH
6.802277792083533,7,RDP,CRITICAL
0.41672900602384266,10,SMB,HIGH
0.8479201604580322,1,FTP,NONE
7.163233880626823,2,IOT,MEDIUM
0.7208433599867337,4,DBMS,MEDIUM
0.712567277652586,1,SSH,NONE
0.1210847523488745,3,SMB,LOW
9.5650139829948,8,DBMS,CRITICAL
7.37508359459007,8,IOT,CRITICAL
3.5325140850206416,8,SMB,HIGH
2.9653558128765525,6,IOT,MEDIUM
3.4970322974584955,6,RDP,HIGH
7.746535311811819,5,DBMS,CRITICAL
6.613706110704144,9,RDP,CRITICAL
1.8519556786746794,4,WEB,LOW
1.7410933533408435,10,DBMS,HIGH
0.9839564971339732,7,SMB,MEDIUM
6.603027197013382,1,WEB,MEDIUM
7.643726622217359,9,RDP,CRITICAL
2.6504642832500402,7,RDP,HIGH
0.20944961030912812,10,SMB,HIGH
0.8217166747642735,9,WEB,MEDIUM
9.678600348450304,7,DNS,CRITICAL
2.9544477747742026,2,FTP,LOW
7.692231478381336,6,SSH,HIGH
6.2466356885426375,10,SMB,CRITICAL
3.8193963965289592,4,RDP,MEDIUM
2.0568726219555513,3,DBMS,MEDIUM
1.2138641815940643,2,WEB,NONE
6.150129680388666,6,IOT,HIGH
7.74633780637788,8,FTP,HIGH
6.439042535411307,6,SSH,HIGH
5.303021332491583,9,DBMS,CRITICAL
0.41951223431636264,5,WEB,LOW
9.684887775943839,2,FTP,HIGH
7.987141916545745,8,SMB,CRITICAL
2.928220367009647,9,IOT,HIGH
9.799703293588507,10,FTP,CRITICAL
6.018815896363221,4,SMB,HIGH
5.824226582072464,6,IOT,HIGH
7.4807317942953215,10,IOT,CRITICAL
8.117697880901375,8,DNS,CRITICAL
6.564786073315027,9,WEB,HIGH
1.2809574636620003,5,IOT,LOW
3.382675059944984,6,FTP,MEDIUM
9.280836403260498,4,IOT,HIGH
2.2461561184385195,5,SSH,LOW
3.7216702383751334,7,FTP,MEDIUM
4.32076882944196,9,WEB,HIGH
4.394049896944522,10,DBMS,CRITICAL
6.129395824945255,6,DBMS,HIGH
9.430758377447075,6,FTP,HIGH
2.40692711832505,8,FTP,MEDIUM
1.2150137630091806,4,SMB,MEDIUM
1.9747048985993731,3,WEB,LOW
8.869249002092696,7,SMB,CRITICAL
6.458108126552061,5,SSH,MEDIUM
2.859067892391601,2,DNS,LOW
8.159469389686173,2,DBMS,HIGH
8.61369996363436,6,IOT,CRITICAL
8.465143386902781,8,IOT,CRITICAL
9.189265336395545,1,RDP,HIGH
2.522410201733616,6,RDP,MEDIUM
7.550419287462783,2,WEB,MEDIUM
4.6053949727414,2,IOT,MEDIUM
8.419985528900614,7,WEB,HIGH
7.284906771616132,10,RDP,CRITICAL
7.764474464997246,1,WEB,MEDIUM
6.561618376810715,6,DBMS,CRITICAL
1.7742876946970687,7,SSH,MEDIUM
5.450269188969383,8,SSH,HIGH
9.846697395245082,7,IOT,CRITICAL
9.373880664971189,6,SMB,CRITICAL
0.4317373579701167,9,DBMS,HIGH
1.6481481572943713,3,DNS,LOW
1.317287734545619,6,WEB,LOW
7.259799099852955,4,WEB,MEDIUM
8.17785329856945,2,IOT,HIGH
2.1351136631067194,1,DNS,LOW
5.05852692951829,1,SMB,MEDIUM
8.407030280112,10,SMB,CRITICAL
7.328015447662506,3,WEB,MEDIUM
5.422372054918483,4,WEB,MEDIUM
5.903476904587729,2,DNS,MEDIUM
5.0836054691628,1,IOT,MEDIUM
2.9754845131882055,4,DBMS,MEDIUM
5.650219928590161,7,DNS,HIGH
6.888853020500907,10,SMB,CRITICAL
8.733229158608077,6,DNS,CRITICAL
6.362913539792481,6,DNS,HIGH
7.61121537043158,9,DNS,CRITICAL
1.60071634954573,2,DBMS,LOW
4.6155747441978985,4,FTP,MEDIUM
0.09331619827093296,5,WEB,LOW
2.46678864521623,1,RDP,LOW
7.264617151130048,8,IOT,CRITICAL
9.918099513493635,8,DNS,CRITICAL
0.9917809958721591,6,IOT,MEDIUM
4.0149431586128825,5,RDP,HIGH
8.000709686991595,8,FTP,HIGH
2.0403563462889887,3,WEB,LOW
5.550849493022863,3,SMB,HIGH
7.330712960296748,2,RDP,HIGH
6.159854502601791,5,IOT,HIGH
1.8802473461541613,3,IOT,LOW
3.553845686857394,3,IOT,MEDIUM
7.837917844853973,6,SMB,CRITICAL
5.542265141320167,8,RDP,CRITICAL
0.052296135429127366,2,IOT,NONE
7.6099076002809385,4,SMB,HIGH
0.3531135494023907,7,DNS,MEDIUM
7.457337827312322,1,IOT,MEDIUM
2.024805601652374,1,RDP,LOW
9.580734801193802,10,SMB,CRITICAL
3.679407513020845,7,FTP,MEDIUM
3.269316163380791,7,DBMS,HIGH
1.4888805033244468,1,SMB,LOW
3.0560421549021486,1,DBMS,MEDIUM
8.766507618282006,4,DBMS,CRITICAL
9.963343376272473,5,WEB,HIGH
3.683095305068483,5,DNS,MEDIUM
4.486106309545425,4,FTP,MEDIUM
7.220709382027371,8,DBMS,CRITICAL
8.861957804650745,7,SSH,HIGH
5.930443341867841,9,DNS,HIGH
3.9152569817782936,7,DBMS,HIGH
4.126218408486237,10,SMB,CRITICAL
6.956181464968068,1,DBMS,HIGH
0.032182636042786816,7,SMB,MEDIUM
6.195893374598407,1,IOT,MEDIUM
3.554930104413574,7,SMB,HIGH
7.941973312770843,10,SSH,CRITICAL
0.9299063982313216,8,DBMS,MEDIUM
5.882022669483905,9,DBMS,CRITICAL
4.809728898861238,3,RDP,MEDIUM
6.423255259052274,4,DNS,HIGH
0.6485359448296835,4,RDP,MEDIUM
5.799837874281312,9,WEB,HIGH
5.614845879595237,7,SMB,HIGH
5.606600944161709,3,SSH,MEDIUM
6.034876665964548,10,RDP,CRITICAL
6.764679372263622,5,DBMS,HIGH
8.049889996807698,7,WEB,HIGH
2.6982072012821434,8,SSH,MEDIUM
8.250494101800621,1,FTP,MEDIUM
4.982556822634536,2,DBMS,MEDIUM
0.7705827913433116,7,DBMS,MEDIUM
0.585509292439792,2,IOT,LOW
3.3423831869606078,7,FTP,MEDIUM
7.8489697711146755,9,SMB,CRITICAL
7.076809347409157,2,SMB,HIGH
7.886149646724064,7,RDP,CRITICAL
5.172690564416094,4,RDP,HIGH
4.401989979554905,2,DBMS,MEDIUM
1.4745252670628395,7,DNS,MEDIUM
3.2819275360931153,5,DBMS,MEDIUM
4.340193661738753,1,RDP,MEDIUM
0.8860042967961723,5,FTP,LOW
2.2061195271121123,3,RDP,MEDIUM
5.982252940637388,7,DBMS,CRITICAL
7.356631142391898,6,SSH,HIGH
9.983475113929497,8,DBMS,CRITICAL
9.331133313435577,5,SSH,HIGH
6.425651995351915,2,SSH,MEDIUM
4.21248053294072,9,DBMS,CRITICAL
6.361773647082327,8,DNS,HIGH
7.85651618080232,6,DNS,HIGH
1.1833619092338732,10,WEB,MEDIUM
4.099048896962882,7,RDP,HIGH
8.398022856356173,9,DNS,CRITICAL
3.83832951933044,7,SMB,HIGH
5.718722712271865,3,DBMS,HIGH
5.877693608621982,6,SSH,HIGH
1.8447625313363936,7,DBMS,HIGH
3.622354416522884,2,RDP,MEDIUM
3.3451128874193214,3,FTP,LOW
0.26196708532064794,4,DNS,LOW
0.24191763891355245,10,DNS,MEDIUM
8.316970436757735,6,DNS,HIGH
2.7307080997281243,1,SSH,LOW
5.180787662388155,9,SMB,CRITICAL
2.9872557358877305,5,IOT,MEDIUM
9.406792451153406,7,SMB,CRITICAL
2.5929675886577375,9,DNS,HIGH
4.296568127389351,9,SMB,CRITICAL
8.727302504846019,1,FTP,MEDIUM
8.419335667918087,1,DNS,MEDIUM
1.8610141784627732,3,WEB,LOW
8.026433097957105,6,SSH,HIGH
4.581868867378926,2,FTP,LOW
4.829688720853552,10,IOT,HIGH
1.3347997241594378,1,SSH,NONE
0.8060151375712465,1,IOT,NONE
7.279393069737652,5,DNS,HIGH
4.964611523552998,4,FTP,MEDIUM
4.3685070261517955,1,DNS,LOW
7.295082286523967,4,IOT,HIGH
7.6551289899110975,3,IOT,HIGH
1.5890816766935356,2,FTP,NONE
6.102251494776413,9,DNS,HIGH
1.3535408227768553,1,WEB,NONE
7.513750860290457,7,SSH,HIGH
6.569551562671395,4,FTP,MEDIUM
9.56614621083458,5,WEB,HIGH
0.6895801635642118,10,DBMS,HIGH
0.5705472115125432,5,DNS,LOW
2.8218707469320012,1,RDP,MEDIUM
2.6170568373590597,6,FTP,MEDIUM
2.469787990719998,9,SMB,HIGH
9.062545805210366,2,WEB,MEDIUM
2.495461998495061,7,WEB,MEDIUM
2.71949726128631,6,FTP,MEDIUM
7.593982624179637,5,IOT,HIGH
4.4973984245054,4,WEB,MEDIUM
7.767105569551812,4,DBMS,HIGH
0.6536615756438524,6,WEB,LOW
4.875711936733843,4,RDP,HIGH
0.3361360018328263,5,RDP,MEDIUM
0.6265320345535452,6,IOT,MEDIUM
9.06437453344411,5,DNS,HIGH
1.3924537111759516,7,DNS,MEDIUM
5.324206822752171,9,IOT,HIGH
4.110956026007066,10,SMB,CRITICAL
3.4734332625884266,7,DBMS,HIGH
8.998333456872725,7,RDP,CRITICAL
0.218233967754895,4,IOT,LOW
6.637896861755891,1,FTP,MEDIUM
9.633944342135504,8,SSH,CRITICAL
5.60168183461842,4,SSH,MEDIUM
9.368224620330919,1,SSH,MEDIUM
0.5225787928602377,5,DNS,LOW
4.187933190741614,8,FTP,MEDIUM
2.6015779096205116,4,WEB,LOW
7.3082096498072975,8,FTP,HIGH
9.812970904972467,8,WEB,CRITICAL
2.565300624442478,3,SSH,LOW
6.5417460147407445,9,SMB,CRITICAL
1.9809763275974013,3,SMB,MEDIUM
5.653302545716099,1,IOT,MEDIUM
4.639324866883362,2,WEB,LOW
9.72005329631537,6,SSH,HIGH
6.085272726964666,10,FTP,HIGH
3.495063720868188,2,SMB,MEDIUM
1.1409578488793337,6,WEB,LOW
1.5124682873493456,1,IOT,LOW
2.2531692995123507,1,FTP,NONE
2.50966661340298,5,SSH,LOW
8.506160578411379,10,DBMS,CRITICAL
5.612227882825249,9,SSH,HIGH
5.233909113743664,8,DNS,HIGH
1.1476887186921747,3,SSH,LOW
8.60139693349435,3,IOT,HIGH
7.228143032084837,1,FTP,MEDIUM
0.6766836190000158,3,IOT,LOW
7.078350972297686,1,FTP,MEDIUM
5.4353821734264605,8,RDP,CRITICAL
0.8172534574677826,1,RDP,LOW
4.583006415286564,5,FTP,MEDIUM
4.8469628713004695,9,FTP,HIGH
1.6577454016327575,7,DBMS,MEDIUM
9.456981470002823,4,DBMS,CRITICAL
8.49975371480662,9,SSH,CRITICAL
6.690223373291083,9,IOT,CRITICAL
